timestamp,raw_price,filtered_price,z_score,label
1,77570.25781,77492.66797,1.876319389662109,SPIKE
1,77613.71094,77512.07031,2.106632772,SPIKE
1,77703.5625,77537.36484,2.289017779533054,SPIKE
1,77750.46875,77591.04141,1.6406020925732885,SPIKE
1,77806.82031,77648.01328,1.5794229509399824,SPIKE
1,77848.28125,77708.44453,1.557113037,SPIKE
1,77863.32031,77768.93984,1.796902988109272,SPIKE
1,77682.67969,77770.73984,-1.554022495,CRASH
1,77669.25781,77767.14375,-1.574724715,CRASH
1,77904.10156,77780.75313,1.6239334205297176,SPIKE
1,77627.54688,77738.05781,-1.598227707,CRASH
1,77633.82031,77683.55938,-1.517788474,CRASH
1,77566.46094,77671.62734,-2.129581074,CRASH
1,77496.89844,77640.87344,-1.996362775,CRASH
1,77459.99219,77613.07188,-1.838964381,CRASH
1,77692.21094,77582.01875,1.7085477788953591,SPIKE
1,77875.63281,77620.27578,2.409361759349772,SPIKE
1,77899.25,77676.56953,1.7177072778027502,SPIKE
1,78067.28906,77903.71406,1.9711425511904408,SPIKE
1,78213.00781,77937.45156,2.167426598517691,SPIKE
1,78216.57813,77984.20859,1.7109411175385456,SPIKE
1,78457.0,78146.2125,2.258968349341264,SPIKE
1,78457.89844,78197.56797,1.7447101794595063,SPIKE
1,78662.38281,78257.07734,2.0152436516172423,SPIKE
1,78375.71875,78503.82266,-1.645124845,CRASH
1,78329.49219,78461.23281,-1.628816986,CRASH
1,78473.39063,78394.13672,1.5511161120985757,SPIKE
1,78204.78906,78373.27422,-2.2982338,CRASH
1,78122.97656,78341.64219,-2.110043308,CRASH
1,78128.60156,78321.73125,-1.560330225,CRASH
1,77983.60156,78281.43125,-1.855947439,CRASH
1,77905.70313,78224.6625,-1.735877982,CRASH
1,77825.13281,78164.3,-1.639014457,CRASH
1,77620.89063,77923.85234,-1.61291626,CRASH
1,77472.39844,77716.51484,-1.925796142,CRASH
1,77095.42969,77639.53047,-2.436088906,CRASH
1,78099.46094,78001.63203,1.6236681284091152,SPIKE
1,77859.60938,78000.23281,-1.769148214,CRASH
1,77805.8125,77979.91797,-1.68181656,CRASH
1,77739.09375,77959.92031,-1.717511388,CRASH
1,77663.46094,77926.97656,-1.667626874,CRASH
1,77680.60156,77815.76016,-1.541363286,CRASH
1,77847.21094,77750.79063,1.886464592131176,SPIKE
1,77871.70313,77766.27031,1.7007485332781815,SPIKE
1,77893.22656,77775.79531,1.594882651706373,SPIKE
1,77969.13281,77823.58359,2.212601206183854,SPIKE
1,78017.88281,77838.48203,1.999874913315807,SPIKE
1,77812.5,77878.80156,-2.352244177,CRASH
1,77941.99219,77882.87891,1.729265980839181,SPIKE
1,77996.0,77895.52188,2.053963065604264,SPIKE
1,78012.00781,77907.97344,1.7054094546663623,SPIKE
1,78066.90625,77928.47344,1.8137761395307748,SPIKE
1,77901.03906,78019.45234,-2.324472536,CRASH
1,78182.39063,78051.36172,1.6997164051960914,SPIKE
1,78247.11719,78071.90234,1.7770852619338249,SPIKE
1,78290.00781,78185.97031,1.5566683252681002,SPIKE
1,78336.99219,78245.98281,1.7094546533581312,SPIKE
1,78240.02344,78281.03828,-1.520536844,CRASH
1,78205.99219,78270.23281,-1.735572107,CRASH
1,78160.89844,78255.90859,-1.96302999,CRASH
1,78116.99219,78233.90859,-2.060877403,CRASH
1,78094.70313,78214.01875,-1.771560761,CRASH
1,78213.0,78152.97969,1.6042094451128577,SPIKE
1,78224.86719,78154.86719,1.7192160599331032,SPIKE
1,78270.00781,78165.77813,1.904701009651284,SPIKE
1,78275.99219,78181.67813,1.5302048271678512,SPIKE
1,78327.0,78204.90781,1.7799008140903791,SPIKE
1,78402.10938,78304.06719,2.372994144,SPIKE
1,78488.0,78324.21406,2.320728197,SPIKE
1,78352.92969,78441.56406,-2.089896258,CRASH
1,78321.85938,78429.50547,-1.898266038,CRASH
1,78257.82813,78407.04531,-1.990657733,CRASH
1,78219.1875,78379.86328,-1.803669988,CRASH
1,78199.36719,78354.49688,-1.532575199,CRASH
1,78083.0,78260.65156,-1.518748098,CRASH
1,78232.85156,78093.35938,2.269808980657362,SPIKE
